Month,DayofMonth,DayOfWeek,DepTime,CRSDepTime,ArrTime,CRSArrTime,Airline,AirTime,ArrDelay,DepDelay,Dest,Distance,TaxiIn,TaxiOut
2,21,4,2020,1800,51,2244,United,189,127,140,SJU,1571,5,17
2,21,4,1709,1700,1942,1930,American,190,12,9,DFW,1172,6,17
2,21,4,1430,1305,1707,1530,American,193,97,85,DFW,1172,5,19
2,21,4,843,830,1138,1103,United,196,35,13,IAH,1190,18,21
2,21,4,2137,2130,2321,2325,United,203,-4,7,DEN,1452,6,15
2,21,4,747,740,1046,1010,United,206,36,7,IAH,1190,15,18
2,21,4,1616,1444,1800,1640,United,206,80,92,DEN,1452,8,10
2,21,4,1254,1228,1443,1423,United,206,20,26,DEN,1452,8,15
2,21,4,917,835,1107,1031,United,208,36,42,DEN,1452,8,14
2,21,4,1645,1635,1851,1834,United,213,17,10,DEN,1452,12,21
2,21,4,1756,1750,2049,2035,United,215,14,6,AUS,1297,4,14
2,21,4,1819,1747,2119,2020,United,217,59,32,IAH,1190,7,16
2,21,4,1240,1225,1537,1510,United,218,27,15,AUS,1297,2,17
2,21,4,1304,1245,1615,1515,United,226,60,19,IAH,1190,10,15
2,21,4,1738,1715,1952,1933,United,289,19,23,LAS,2066,8,17
2,21,4,1738,1710,2018,1949,JetBlue,309,29,28,SAN,2253,3,28
2,21,4,1744,1720,2019,1955,American,310,24,24,LAX,2288,11,14
2,21,4,2244,2145,120,44,United,313,36,59,SFO,2419,3,20
2,21,4,2214,2130,53,15,United,315,38,44,LAX,2288,11,13
2,21,4,824,815,1056,1055,American,315,1,9,LAX,2288,5,12
2,21,4,902,820,1154,1102,United,319,52,42,LAX,2288,18,15
2,21,4,1424,1415,1704,1650,JetBlue,319,14,9,LGB,2277,4,17
2,21,4,1856,1850,2143,2145,JetBlue,323,-2,6,OAK,2408,5,19
2,21,4,1546,1436,1842,1737,United,338,65,70,SFO,2419,7,11
2,22,5,906,822,1011,914,United,22,57,44,MDT,94,3,40
2,22,5,2237,2215,2346,2300,United,28,46,22,MDT,94,5,36
2,22,5,2218,2210,2326,2313,United,36,13,8,ROA,177,3,29
2,22,5,1957,1755,2118,1925,United,39,113,122,LGA,229,5,37
2,22,5,2034,1940,2138,2110,JetBlue,43,28,54,JFK,228,9,12
2,22,5,1827,1705,1935,1836,United,47,59,82,PVD,372,10,11
2,22,5,2205,2145,2312,2250,United,47,22,20,RDU,224,4,16
2,22,5,2220,2155,2348,2314,United,52,34,25,BDL,326,5,31
2,22,5,1724,1705,1838,1826,United,52,12,19,BDL,326,11,11
2,22,5,1221,1215,1402,1328,United,53,34,6,BDL,326,7,41
2,22,5,710,700,914,831,American,60,43,10,CLT,321,3,61
2,22,5,234,2200,355,2322,United,62,273,274,CLT,321,5,14
2,22,5,859,840,1056,1013,United,62,43,19,MHT,418,5,50
2,22,5,2233,2200,19,2329,United,63,50,33,DTW,383,5,38
2,22,5,926,900,1054,1033,JetBlue,64,21,26,BOS,413,8,16
2,22,5,705,640,906,815,JetBlue,66,51,25,BOS,413,4,51
2,22,5,1135,1040,1300,1204,United,68,56,55,CLT,321,5,12
2,22,5,1125,905,1307,1041,United,68,146,140,DTW,383,3,31
2,22,5,2339,2140,108,2314,United,69,114,119,BOS,413,7,13
2,22,5,2246,2200,31,2327,United,71,64,46,CAE,401,3,31
2,22,5,1712,1657,1845,1841,United,74,4,15,DTW,383,5,14
2,22,5,2234,2155,42,2339,United,86,63,39,SAV,515,4,38
2,22,5,1724,1645,1953,1829,United,86,84,39,SAV,515,5,58
2,22,5,1331,1230,1535,1426,Delta,92,69,61,ATL,533,9,23
2,22,5,1001,950,1102,1100,United,93,2,11,ORD,589,10,18
2,22,5,1527,1520,1614,1620,Southwest,96,-6,7,MDW,577,2,9
2,22,5,1443,1435,1538,1555,United,96,-17,8,ORD,589,6,13
2,22,5,1737,1709,1837,1829,United,96,8,28,ORD,589,11,13
2,22,5,741,710,951,908,Delta,96,43,31,ATL,533,9,25
2,22,5,1753,1735,1855,1835,Southwest,97,20,18,MDW,577,4,21
2,22,5,1230,1219,1442,1423,United,99,19,11,JAX,631,2,31
2,22,5,1344,1251,1546,1438,Southwest,99,68,53,ATL,533,10,13
2,22,5,1535,1526,1737,1719,Delta,100,18,9,ATL,533,10,12
2,22,5,2109,2033,2310,2220,Southwest,102,50,36,ATL,533,10,9
2,22,5,1057,1048,1308,1240,Delta,103,28,9,ATL,533,9,19
2,22,5,1841,1835,2047,2022,Southwest,103,25,6,ATL,533,15,8
2,22,5,1731,1645,1848,1740,United,106,68,46,HSV,595,3,28
2,22,5,1738,1724,2011,1930,Delta,106,41,14,ATL,533,19,28
2,22,5,1554,1457,1813,1644,Southwest,110,89,57,ATL,533,12,17
2,22,5,737,700,944,920,Southwest,112,24,37,MCO,758,6,9
2,22,5,1057,835,1353,1032,United,113,201,142,ATL,533,8,55
2,22,5,1504,1435,1730,1609,United,114,81,29,BOS,413,11,21
2,22,5,1145,1132,1354,1348,Southwest,114,6,13,MCO,758,5,10
2,22,5,745,735,1024,950,JetBlue,115,34,10,MCO,758,8,36
2,22,5,1705,1630,1919,1846,Southwest,116,33,35,MCO,758,8,10
2,22,5,801,745,1042,1010,Southwest,122,32,16,TPA,810,3,36
2,22,5,1913,1825,2139,2050,JetBlue,122,49,48,MCO,758,6,18
2,22,5,1457,1345,1716,1605,Southwest,125,71,72,MCO,758,6,8
2,22,5,1234,1228,1456,1447,United,125,9,6,TPA,810,3,14
2,22,5,1716,1700,1937,1921,United,125,16,16,TPA,810,4,12
2,22,5,2144,2135,8,2345,United,126,23,9,MCO,758,4,14
2,22,5,1751,1715,2032,1929,United,128,63,36,MCO,758,14,19
2,22,5,1732,1714,1913,1910,Delta,131,3,18,MSP,908,7,23
2,22,5,1452,1420,1627,1606,Delta,133,21,32,MSP,908,5,17
2,22,5,1619,1440,1851,1720,JetBlue,135,91,99,FLL,901,5,12
2,22,5,1030,1020,1325,1258,JetBlue,137,27,10,FLL,901,6,32
2,22,5,1726,1700,2008,1940,United,140,28,26,FLL,901,6,16
2,22,5,2156,2150,2357,2343,United,165,14,6,MSY,954,2,14
2,22,5,1912,1845,2125,2106,United,166,19,27,OKC,1136,7,20
2,22,5,1343,1305,1610,1530,American,186,40,38,DFW,1172,8,13
2,22,5,1351,1245,1628,1515,United,189,73,66,IAH,1190,9,19
2,22,5,1709,1700,1951,1930,American,189,21,9,DFW,1172,10,23
2,22,5,1957,1747,2230,2020,United,192,130,130,IAH,1190,8,13
2,22,5,1734,1727,1919,1918,United,194,1,7,DEN,1452,4,27
2,22,5,1235,1228,1420,1423,United,195,-3,7,DEN,1452,7,23
2,22,5,801,750,1235,1230,American,195,5,11,SJU,1571,5,14
2,22,5,1455,1444,1631,1640,United,196,-9,11,DEN,1452,5,15
2,22,5,1649,1635,1829,1834,United,196,-5,14,DEN,1452,13,11
2,22,5,1025,830,1344,1103,United,197,161,115,IAH,1190,6,56
2,22,5,752,741,935,940,United,198,-5,11,DEN,1452,8,17
2,22,5,1006,930,1459,1417,United,201,42,36,STT,1605,6,26
2,22,5,609,600,926,829,United,204,57,9,IAH,1190,6,47
2,22,5,1750,1739,2016,2005,United,228,11,11,ABQ,1628,7,31
2,22,5,1801,1752,1947,2042,United,270,-55,9,SEA,2306,5,11
2,22,5,1914,1804,2209,2120,United,277,49,70,PHX,1956,5,13
2,22,5,1354,1250,1559,1515,Southwest,285,44,64,LAS,2066,6,14
2,22,5,1722,1715,1931,1933,United,288,-2,7,LAS,2066,7,14
2,22,5,1728,1700,2057,2015,American,294,42,28,PHX,1956,6,29
2,22,5,1737,1720,1957,1955,American,301,2,17,LAX,2288,4,15
2,22,5,2229,2130,107,15,United,304,52,59,LAX,2288,7,27
2,22,5,1729,1710,1957,1949,JetBlue,308,8,19,SAN,2253,4,16
2,22,5,1444,1415,1712,1650,JetBlue,310,22,29,LGB,2277,4,14
2,22,5,829,805,1112,1112,JetBlue,310,0,24,OAK,2408,5,28
2,22,5,945,930,1220,1217,United,311,3,15,LAX,2288,12,12
2,22,5,1812,1803,2045,2043,United,312,2,9,SAN,2253,4,17
2,22,5,1736,1730,2017,2036,United,312,-19,6,SFO,2419,5,24
2,22,5,1246,1235,1544,1517,United,314,27,11,LAX,2288,27,17
2,22,5,1646,1635,1927,1922,United,317,5,11,LAX,2288,8,16
2,22,5,722,700,1002,940,JetBlue,320,22,22,LGB,2277,5,15
2,22,5,843,820,1127,1116,United,322,11,23,SFO,2419,11,11
2,22,5,1633,1615,1925,1926,United,330,-1,18,SFO,2419,5,17
2,22,5,710,704,1020,1000,United,331,20,6,SFO,2419,7,32
2,22,5,1956,1850,2330,2156,United,333,94,66,SJC,2400,7,54
2,23,6,1753,1705,1844,1801,United,27,43,48,MDT,94,4,20
2,23,6,1817,1745,1928,1858,United,32,30,32,PHL,134,18,21
2,23,6,1439,1245,1534,1351,United,34,103,114,PHL,134,6,15
2,23,6,1251,1239,1347,1342,United,34,5,12,PIT,183,6,16
2,23,6,1710,1700,1836,1802,United,35,34,10,ORF,157,5,46
2,23,6,1730,1655,1836,1758,United,37,38,35,ROA,177,4,25
2,23,6,1722,1659,1844,1834,United,40,10,23,EWR,213,12,30
2,23,6,1547,1525,1655,1628,United,41,27,22,RDU,224,5,22
2,23,6,1317,1105,1422,1218,JetBlue,43,124,132,JFK,228,4,18
2,23,6,1119,1100,1234,1209,United,45,25,19,EWR,213,9,21
2,23,6,1722,1710,1822,1833,United,45,-11,12,ROC,289,3,12
2,23,6,1532,1450,1757,1622,United,47,95,42,EWR,213,8,90
2,23,6,1420,1340,1545,1455,JetBlue,47,50,40,JFK,228,16,22
2,23,6,56,2155,207,2314,United,50,173,181,BDL,326,7,14
2,23,6,1241,1215,1353,1328,United,50,25,26,BDL,326,5,17
2,23,6,2207,2200,2320,2317,United,53,3,7,CLE,288,6,14
2,23,6,1810,1705,1915,1836,United,55,39,65,PVD,372,6,4
2,23,6,1231,1215,1350,1343,United,57,7,16,BOS,413,6,16
2,23,6,908,900,1029,1033,JetBlue,57,-4,8,BOS,413,10,14
2,23,6,1251,1233,1424,1403,United,58,21,18,MYR,372,3,32
2,23,6,1748,1705,1909,1834,United,59,35,43,GSP,383,5,17
2,23,6,1514,1435,1650,1609,United,60,41,39,BOS,413,5,31
2,23,6,2219,2200,2342,2322,United,61,20,19,CLT,321,8,14
2,23,6,2212,2203,2332,2332,United,61,0,9,GSP,383,3,16
2,23,6,1149,1130,1321,1302,JetBlue,61,19,19,BOS,413,6,25
2,23,6,1035,905,1208,1041,United,64,87,90,DTW,383,8,21
2,23,6,1746,1645,1913,1820,United,64,53,61,BOS,413,6,17
2,23,6,2222,2200,2352,2329,United,66,23,22,DTW,383,6,18
2,23,6,952,850,1121,1022,United,68,59,62,CLT,321,4,17
2,23,6,1325,1251,1501,1438,Southwest,82,23,34,ATL,533,6,8
2,23,6,1059,1045,1242,1243,United,83,-1,14,ATL,533,11,9
2,23,6,1511,1457,1650,1644,Southwest,84,6,14,ATL,533,6,9
2,23,6,845,825,1056,1022,United,86,34,20,ATL,533,5,40
2,23,6,1716,1709,1827,1829,United,96,-2,7,ORD,589,5,30
2,23,6,1524,1450,1740,1703,United,108,37,34,MCO,758,13,15
2,23,6,1732,1715,1943,1929,United,108,14,17,MCO,758,7,16
2,23,6,2104,1935,2309,2145,United,109,84,89,MCO,758,6,10
2,23,6,1435,1345,1646,1605,Southwest,113,41,50,MCO,758,6,12
2,23,6,1752,1700,2013,1921,United,120,52,52,TPA,810,3,18
2,23,6,751,745,1017,1010,Southwest,133,7,6,TPA,810,3,10
2,23,6,1646,1640,1928,1920,JetBlue,138,8,6,FLL,901,6,18
2,23,6,1630,1440,1915,1720,JetBlue,140,115,110,FLL,901,8,17
2,23,6,2029,1715,2215,1907,United,149,188,194,MSY,954,5,12
2,23,6,1447,1440,1639,1633,United,154,6,7,MSY,954,3,15
2,23,6,1943,1905,2145,2126,United,164,19,38,OKC,1136,7,11
2,23,6,1801,1747,2027,2019,United,175,8,14,IAH,1190,6,25
2,23,6,1706,1700,1926,1930,American,175,-4,6,DFW,1172,2,23
2,23,6,843,830,1105,1103,United,180,2,13,IAH,1190,4,18
2,23,6,1734,1720,1904,1911,United,189,-7,14,DEN,1452,6,15
2,23,6,2150,2140,2322,2332,United,192,-10,10,DEN,1452,6,14
2,23,6,1759,1750,2044,2035,United,194,9,9,AUS,1297,5,26
2,23,6,1656,1635,1850,1834,United,196,16,21,DEN,1452,9,29
2,23,6,903,825,1402,1310,United,204,52,38,STT,1605,8,27
2,23,6,730,650,1003,939,Delta,250,24,40,SLC,1827,13,10
2,23,6,1836,1820,2123,2136,United,271,-13,16,PHX,1956,5,11
2,23,6,1308,1250,1516,1515,Southwest,282,1,18,LAS,2066,8,18
2,23,6,1246,1235,1508,1453,United,292,15,11,LAS,2066,12,18
2,23,6,1554,1230,1810,1520,United,299,170,204,SEA,2306,4,13
2,23,6,1758,1750,2020,2022,United,302,-2,8,LAX,2288,4,16
2,23,6,2011,1803,2255,2043,United,309,132,128,SAN,2253,2,33
2,23,6,1508,1415,1745,1650,JetBlue,320,55,53,LGB,2277,6,11
2,23,6,2150,2140,41,25,United,326,16,10,LAX,2288,5,20
2,23,6,1628,1608,1931,1919,United,346,12,20,SFO,2419,8,9
2,23,6,1229,1220,1622,1516,United,349,66,9,SFO,2419,18,46
2,24,7,2238,2215,2326,2300,United,23,26,23,MDT,94,5,20
2,24,7,909,822,955,914,United,25,41,47,MDT,94,4,17
2,24,7,1515,1315,1600,1411,United,26,109,120,MDT,94,4,15
2,24,7,1844,1655,1950,1808,United,45,102,109,GSO,239,4,17
2,24,7,1737,1720,1850,1847,United,46,3,17,CLE,288,7,20
2,24,7,1726,1710,1841,1833,United,46,8,16,ROC,289,6,23
2,24,7,2229,2200,2340,2322,United,50,18,29,CLT,321,4,17
2,24,7,1757,1650,1918,1825,United,52,53,67,CLT,321,5,24
2,24,7,851,845,1008,1005,United,57,3,6,BDL,326,6,14
2,24,7,1721,1705,1836,1826,United,60,10,16,BDL,326,4,11
2,24,7,1931,1657,2057,1841,United,61,136,154,DTW,383,9,16
2,24,7,828,822,1033,952,United,61,41,6,MYR,372,6,58
2,24,7,1712,1705,1833,1836,United,62,-3,7,PVD,372,4,15
2,24,7,2228,2215,2353,2358,United,64,-5,13,CHS,441,9,12
2,24,7,1239,1233,1413,1403,United,66,10,6,MYR,372,5,23
2,24,7,1000,905,1205,1041,United,67,84,55,DTW,383,38,20
2,24,7,850,815,1030,942,United,69,48,35,CAE,401,6,25
2,24,7,1233,1220,1407,1407,Delta,70,0,13,DTW,383,11,13
2,24,7,1222,1215,1356,1343,United,71,13,7,BOS,413,7,16
2,24,7,720,700,857,831,American,72,26,20,CLT,321,5,20
2,24,7,1643,1555,1814,1735,JetBlue,72,39,48,BOS,413,7,12
2,24,7,1459,1235,1640,1421,United,73,139,144,CHS,441,4,24
2,24,7,1009,830,1138,1003,United,73,95,99,PWM,494,3,13
2,24,7,1308,1130,1445,1302,JetBlue,73,103,98,BOS,413,4,20
2,24,7,902,850,1050,1022,United,75,28,12,CLT,321,5,28
2,24,7,2044,2033,2220,2220,Southwest,75,0,11,ATL,533,7,14
2,24,7,1815,1748,1957,1935,Southwest,81,22,27,ATL,533,6,15
2,24,7,1718,1635,1915,1838,United,84,37,43,ATL,533,11,22
2,24,7,1309,1251,1457,1438,Southwest,87,19,18,ATL,533,8,13
2,24,7,737,710,930,908,Delta,89,22,27,ATL,533,13,11
2,24,7,1733,1709,1838,1829,United,90,9,24,ORD,589,6,29
2,24,7,2219,2155,24,2339,United,91,45,24,SAV,515,5,29
2,24,7,1733,1645,1926,1829,United,92,57,48,SAV,515,4,17
2,24,7,1733,1715,2000,1929,United,107,31,18,MCO,758,8,32
2,24,7,1235,1210,1449,1414,United,108,35,25,JAX,631,3,23
2,24,7,1016,815,1235,1019,United,109,136,121,JAX,631,3,27
2,24,7,1721,1630,1953,1846,Southwest,109,67,51,MCO,758,8,35
2,24,7,1715,1700,1935,1921,United,116,14,15,TPA,810,3,21
2,24,7,1355,1345,1606,1605,Southwest,119,1,10,MCO,758,5,7
2,24,7,1748,1740,2050,2026,United,130,24,8,MIA,921,20,32
2,24,7,1431,1420,1615,1606,Delta,139,9,11,MSP,908,7,18
2,24,7,1413,1305,1615,1530,American,167,45,68,DFW,1172,4,11
2,24,7,1708,1700,1919,1930,American,169,-11,8,DFW,1172,9,13
2,24,7,2044,1750,2259,2035,United,175,144,174,AUS,1297,5,15
2,24,7,948,820,1201,1053,United,175,68,88,IAH,1190,5,13
2,24,7,1937,1930,2209,2150,American,176,19,7,DFW,1172,11,25
2,24,7,1739,1730,1926,1921,United,197,5,9,DEN,1452,8,22
2,24,7,843,825,1324,1310,United,197,14,18,STT,1605,3,21
2,24,7,1006,1000,1144,1159,United,203,-15,6,DEN,1452,6,9
2,24,7,752,741,940,940,United,206,0,11,DEN,1452,7,15
2,24,7,1643,1630,1833,1829,United,208,4,13,DEN,1452,6,16
2,24,7,1500,1444,1649,1640,United,209,9,16,DEN,1452,8,12
2,24,7,2158,2131,2351,2323,United,211,28,27,DEN,1452,10,12
2,24,7,2052,1739,2302,2005,United,234,177,193,ABQ,1628,6,10
2,24,7,1255,1245,1521,1535,United,301,-14,10,SEA,2306,4,21
2,24,7,1742,1710,2045,1949,JetBlue,325,56,32,SAN,2253,5,33
2,24,7,1825,1752,2123,2047,United,328,36,33,SEA,2306,9,21
2,24,7,1726,1640,2018,1922,United,328,56,46,LAX,2288,6,18
2,24,7,943,930,1239,1212,United,334,27,13,LAX,2288,11,11
2,24,7,2100,1920,2356,2219,United,335,97,100,SFO,2419,4,17
2,24,7,2150,2135,56,20,United,340,36,15,LAX,2288,10,16
2,24,7,1948,1850,2253,2145,JetBlue,344,68,58,OAK,2408,5,16
2,25,1,852,822,939,914,United,24,25,30,MDT,94,3,20
2,25,1,1625,1435,1725,1538,United,36,107,110,PIT,183,4,20
2,25,1,1610,1525,1703,1628,United,40,35,45,RDU,224,4,9
2,25,1,2148,1755,2251,1925,United,41,206,233,LGA,229,4,18
2,25,1,1712,1655,1823,1808,United,42,15,17,GSO,239,4,25
2,25,1,2211,2200,2331,2317,United,51,14,11,CLE,288,7,22
2,25,1,1722,1710,1851,1833,United,52,18,12,ROC,289,7,30
2,25,1,1410,1355,1518,1519,United,53,-1,15,CLT,321,7,8
2,25,1,2300,2200,13,2322,United,54,51,60,CLT,321,6,13
2,25,1,1611,845,1735,1005,United,55,450,446,BDL,326,4,25
2,25,1,2335,2155,53,2314,United,56,99,100,BDL,326,6,16
2,25,1,1933,1650,2100,1825,United,56,155,163,CLT,321,7,24
2,25,1,1340,1215,1458,1328,United,57,90,85,BDL,326,5,16
2,25,1,1231,1215,1358,1337,United,60,21,16,PVD,372,2,25
2,25,1,1250,1220,1429,1349,United,61,40,30,GSP,383,3,35
2,25,1,847,840,1021,1009,United,65,12,7,BOS,413,5,24
2,25,1,36,2200,205,2329,United,66,156,156,DTW,383,9,14
2,25,1,1926,1840,2057,2015,United,68,42,46,BOS,413,5,18
2,25,1,919,850,1048,1022,United,68,26,29,CLT,321,5,16
2,25,1,1718,1657,1847,1841,United,68,6,21,DTW,383,8,13
2,25,1,1701,1640,1833,1826,United,74,7,21,CHS,441,3,15
2,25,1,1913,1839,2053,2054,United,82,-1,34,ATL,533,6,12
2,25,1,1607,1435,1717,1555,United,97,82,92,ORD,589,5,28
2,25,1,1226,1218,1327,1331,United,100,-4,8,ORD,589,4,17
2,25,1,1719,1645,1830,1740,United,102,50,34,HSV,595,5,24
2,25,1,1726,1709,1841,1829,United,102,12,17,ORD,589,8,25
2,25,1,1605,1520,1659,1620,Southwest,103,39,45,MDW,577,2,9
2,25,1,1144,1132,1344,1348,Southwest,103,-4,12,MCO,758,7,10
2,25,1,1502,1240,1703,1453,United,104,130,142,MCO,758,4,13
2,25,1,749,735,957,950,JetBlue,104,7,14,MCO,758,8,16
2,25,1,902,852,1108,1105,United,106,3,10,MCO,758,4,16
2,25,1,1836,1825,2046,2050,JetBlue,108,-4,11,MCO,758,8,14
2,25,1,2058,1945,2309,2155,United,112,74,73,MCO,758,4,15
2,25,1,1739,1715,2005,1929,United,112,36,24,MCO,758,5,29
2,25,1,1731,1700,1957,1921,United,113,36,31,TPA,810,3,30
2,25,1,1708,1700,1944,1940,United,132,4,8,FLL,901,5,19
2,25,1,1257,1245,1524,1515,United,181,9,12,IAH,1190,4,22
2,25,1,1915,1845,2155,2106,United,184,49,30,OKC,1136,4,32
2,25,1,1408,1305,1642,1530,American,188,72,63,DFW,1172,19,7
2,25,1,1232,1225,1518,1510,United,196,8,7,AUS,1297,4,26
2,25,1,1735,1727,1926,1918,United,200,8,8,DEN,1452,10,21
2,25,1,854,835,1049,1031,United,213,18,19,DEN,1452,9,13
2,25,1,1457,1444,1659,1640,United,217,19,13,DEN,1452,9,16
2,25,1,749,741,1001,940,United,227,21,8,DEN,1452,10,15
2,25,1,850,815,1108,1033,United,292,35,35,LAS,2066,5,21
2,25,1,1451,1444,1710,1723,United,306,-13,7,SAN,2253,2,11
2,25,1,1826,1803,2045,2043,United,306,2,23,SAN,2253,3,10
2,25,1,1540,1435,1803,1722,United,307,41,65,LAX,2288,3,13
2,25,1,1301,1245,1535,1535,United,314,0,16,SEA,2306,6,14
2,25,1,820,805,1117,1112,JetBlue,331,5,15,OAK,2408,6,20
2,25,1,1027,820,1333,1116,United,334,137,127,SFO,2419,6,26
2,26,2,2341,2215,24,2300,United,24,84,86,MDT,94,4,15
2,26,2,1817,1705,1904,1801,United,27,63,72,MDT,94,5,15
2,26,2,20,2210,110,2312,United,33,118,130,PIT,183,5,12
2,26,2,2049,1915,2213,2048,United,41,85,94,EWR,213,15,28
2,26,2,1528,1440,1627,1539,United,42,48,48,ORF,157,2,15
2,26,2,1817,1755,1924,1925,United,45,-1,22,LGA,229,4,18
2,26,2,2022,1730,2121,1843,United,45,158,172,RDU,224,3,11
2,26,2,1809,1655,1921,1808,United,47,73,74,GSO,239,2,23
2,26,2,2236,2155,2346,2314,United,48,32,41,BDL,326,7,15
2,26,2,1316,1240,1420,1345,United,48,35,36,RDU,224,4,12
2,26,2,1428,1340,1538,1455,JetBlue,48,43,48,JFK,228,3,19
2,26,2,845,716,947,830,United,49,77,89,LGA,229,6,7
2,26,2,1823,1745,2028,1858,United,49,90,38,PHL,134,4,72
2,26,2,1719,1705,1830,1826,United,51,4,14,BDL,326,8,12
2,26,2,1907,1659,2036,1837,United,53,119,128,EWR,213,10,26
2,26,2,1314,1215,1443,1328,United,54,75,59,BDL,326,20,15
2,26,2,1000,840,1120,958,United,55,82,80,CLE,288,6,19
2,26,2,1548,1450,1804,1624,United,58,100,58,EWR,213,6,72
2,26,2,851,845,1016,1005,United,60,11,6,BDL,326,6,19
2,26,2,1021,850,1158,1022,United,65,96,91,CLT,321,9,23
2,26,2,940,830,1113,1003,United,65,70,70,PWM,494,3,25
2,26,2,726,640,857,815,JetBlue,66,42,46,BOS,413,10,15
2,26,2,2152,1940,2327,2110,JetBlue,68,137,132,JFK,228,9,18
2,26,2,1419,1233,1610,1403,United,69,127,106,MYR,372,4,38
2,26,2,1843,1653,2018,1828,United,71,110,110,BOS,413,7,17
2,26,2,1537,1435,1706,1609,United,73,57,62,BOS,413,4,12
2,26,2,1627,1555,1803,1735,JetBlue,75,28,32,BOS,413,7,14
2,26,2,2326,2200,102,2327,United,76,95,86,CAE,401,3,17
2,26,2,1505,1220,1647,1349,United,76,178,165,GSP,383,2,24
2,26,2,2232,2140,10,2314,United,76,56,52,BOS,413,7,15
2,26,2,1400,1225,1540,1352,United,77,108,95,CAE,401,3,20
2,26,2,2200,2055,2359,2224,JetBlue,82,95,65,BOS,413,5,32
2,26,2,1815,1640,2025,1826,United,89,119,95,CHS,441,5,36
2,26,2,2348,2155,134,2339,United,91,115,113,SAV,515,3,12
2,26,2,1958,1839,2152,2054,United,91,58,79,ATL,533,12,11
2,26,2,1029,1020,1121,1120,Southwest,92,1,9,MDW,577,10,10
2,26,2,2227,2155,2322,2302,United,94,20,32,SPI,657,3,18
2,26,2,2115,2033,2307,2220,Southwest,94,47,42,ATL,533,9,9
2,26,2,1020,950,1118,1100,United,95,18,30,ORD,589,8,15
2,26,2,1207,1150,1314,1250,Southwest,96,24,17,MDW,577,6,25
2,26,2,1520,1435,1641,1555,United,96,46,45,ORD,589,5,40
2,26,2,855,710,1110,908,Delta,96,122,105,ATL,533,14,25
2,26,2,946,835,1302,1032,United,100,150,71,ATL,533,6,90
2,26,2,937,920,1143,1115,United,103,28,17,ATL,533,13,10
2,26,2,1706,1640,1830,1738,United,108,52,26,BNA,542,5,31
2,26,2,1721,1645,1859,1756,United,110,63,36,BHM,638,5,43
2,26,2,1306,1251,1513,1438,Southwest,110,35,15,ATL,533,7,10
2,26,2,1856,1210,2008,1305,United,111,423,406,HSV,595,3,18
2,26,2,846,835,1007,948,United,111,19,11,ORD,589,6,24
2,26,2,1759,1635,2036,1838,United,112,118,84,ATL,533,9,36
2,26,2,1812,1709,1943,1829,United,113,74,63,ORD,589,9,29
2,26,2,1810,1748,2048,1935,Southwest,114,73,22,ATL,533,6,38
2,26,2,933,852,1143,1105,United,115,38,41,MCO,758,4,11
2,26,2,1759,1715,2119,1929,United,125,110,44,MCO,758,4,71
2,26,2,2237,2135,58,2345,United,126,73,62,MCO,758,3,12
2,26,2,1915,1345,2154,1605,Southwest,127,349,330,MCO,758,10,22
2,26,2,1237,1132,1515,1348,Southwest,127,87,65,MCO,758,20,11
2,26,2,2038,1945,2303,2155,United,129,68,53,MCO,758,4,12
2,26,2,1740,1724,2041,1930,Delta,129,71,16,ATL,533,10,42
2,26,2,1505,1450,1741,1703,United,135,38,15,MCO,758,10,11
2,26,2,2036,1915,2314,2145,Southwest,144,89,81,TPA,810,5,9
2,26,2,1810,1640,2105,1920,JetBlue,147,105,90,FLL,901,13,15
2,26,2,2316,2150,104,2343,United,154,81,86,MSY,954,6,8
2,26,2,1722,1715,1941,1907,United,165,34,7,MSY,954,6,28
2,26,2,1652,1440,2013,1720,JetBlue,173,173,132,FLL,901,11,17
2,26,2,1813,1740,2148,2026,United,174,82,33,MIA,921,9,32
2,26,2,2138,2130,2303,2325,United,185,-22,8,DEN,1452,7,13
2,26,2,1324,1305,1544,1530,American,185,14,19,DFW,1172,4,11
2,26,2,1823,1715,2036,1933,United,268,63,68,LAS,2066,6,39
2,26,2,1537,1444,1733,1723,United,283,10,53,SAN,2253,2,11
2,26,2,1922,1720,2135,1955,American,289,100,122,LAX,2288,7,17
2,26,2,1742,1710,2016,1949,JetBlue,290,27,32,SAN,2253,3,41
2,26,2,844,825,1123,1104,United,297,19,19,SAN,2253,4,38
2,26,2,1738,1730,2117,2036,United,297,41,8,SFO,2419,8,94
2,26,2,2227,2130,55,15,United,299,40,57,LAX,2288,10,19
2,26,2,1009,930,1233,1217,United,301,16,39,LAX,2288,12,11
2,26,2,832,820,1109,1116,United,305,-7,12,SFO,2419,5,27
2,26,2,748,652,1021,933,United,307,48,56,LAX,2288,7,19
2,26,2,2258,2145,121,44,United,309,37,73,SFO,2419,3,11
2,26,2,829,821,1103,1111,United,312,-8,8,SEA,2306,4,18
2,26,2,1754,1615,2032,1926,United,315,66,99,SFO,2419,4,19
2,26,2,1916,1810,2150,2102,United,318,48,66,PDX,2327,4,12
2,26,2,1304,1245,1545,1535,United,319,10,19,SEA,2306,5,17
2,27,3,2232,2215,2316,2300,United,26,16,17,MDT,94,4,14
2,27,3,1755,1705,1847,1801,United,28,46,50,MDT,94,3,21
2,27,3,1509,1440,1604,1539,United,35,25,29,ORF,157,1,19
